train_id,name,brand_name,category_name,item_description,,price,item_condition_id,sale,img_score,supply_demand,shipping,img_url,price_url
63,Saucony Womens Endorphin Mesh Track/field Running Shoes,Saucony,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-12T05:29:10Z""],""sourceURLs"":[""https://www.walmart.com/ip/188199144"",""https://www.walmart.com/ip/Saucony-Womens-Endorphin-Mesh-Track-Field-Running-Shoes/188199144""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. These Womens Saucony Endorphin Running Shoes are guaranteed authentic. Theyre crafted with Synthetic/Nylon, and the closure is Laces. Manufacturer: Saucony, Size Origin: US, Style Type: Running Shoes, Collection: Saucony Racing, Closure: Laces, Material: Synthetic/Nylon, Fabric Type: Mesh, Sku: P1925123""}]",,46.41,1,0,1,0,0,https://i5.walmartimages.com/asr/f661c3ca-61ca-4570-8c0f-d6d3a8b64857_1.a39281362e6ad9a9ad22d38022195967.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"https://www.walmart.com/ip/Saucony-Womens-Endorphin-Mesh-Track-Field-Running-Shoes/188199144,https://www.walmart.com/ip/188199144"
64,Saucony Women's Shadow Original Ankle-high Synthetic Fashion Sneaker,Saucony,"Shoes,Women,Sneakers","[{""dateSeen"":[""2017-01-24T18:52:40Z""],""sourceURLs"":[""https://www.walmart.com/ip/Saucony-Women-s-Shadow-Original-Ankle-High-Synthetic-Fashion-Sneaker/192683543""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. If it's time to re-energize your shoe closet not to mention your tired feet with some new looks and you are looking for a pair of shoes that you cannot only knock back in but use in all types of casual occasions away from home nothing could serve you better than picking up a new pair of Saucony shoes. For laying back on lazy days looking your best when you attend your local sporting events needing a go-to shoe for at work or those quick trips out to the local store to pick up a few essentials the true beauty of these shoes is their versatility. They're tough when you need rugged toughness to keep the outside world out gentle on your tired dogs when you need something to caress your feet in supreme comfort and fashionable when you are out and about doing exactly what you do. Saucony shoes are by their nature one of the most sought-after pairs of shoes on the market today. Their fantastic outer shell and rubber soles protect your feet from unnecessary dampness for your extended trips outdoors in inclement weather. The comfort of this pair of genuine Saucony name shoes is without question. In fact they feel so good on your feet you might be so inclined to want to wear them to bed! Each pair features a great yet extremely simple silhouette that allows each owner to adapt them to their own particular lifestyle. The comfort of the no heel heel needs to be experienced in order for you to truly appreciate them. Whether you are on your feet all day long due to your particular profession or just want to have a great pair of shoes that you can always feel comfortable in Saucony shoes are without a doubt the pair of shoes that you want to buy. Fashion Trend: Ankle-High Synthetic Fashion Sneaker""}]",,48.91,1,0,1,0,0,https://i5.walmartimages.com/asr/621944be-f7ac-482d-9158-352a4f79ecdf_1.1e159d59d2a3bae09f390dbb671ad3e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Saucony-Women-s-Shadow-Original-Ankle-High-Synthetic-Fashion-Sneaker/192683543
65,Muk Luks Womens Jane Suede Moccasin,MUK LUKS,"Shoes,Women,Slippers","[{""dateSeen"":[""2017-01-17T19:01:16Z""],""sourceURLs"":[""https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319"",""https://www.walmart.com/ip/41271319""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. This pretty MUK LUKS Womens Jane Suede Moccasin keeps your foot fashionable and toasty warm. Gently tug the top tie and knot it in a bow for a snug fit. The moccasin for women is designed with a durable, velvety 100 percent cow suede upper. A colorful taped trim complements the slipper's stitching. Luxuriate in the acrylic and wool faux Sherpa lining. The durable TPR sole on this moccasin for women offers good traction. The slipper comes in multiple color options. Simply wipe the exterior with a damp cloth to clean, avoid bleach and lay it flat to dry. This MUK LUKS moccasin style is a lovely new offering from the popular company.MUK LUKS Womens Jane Suede Moccasin: Fashionable, Comfortable, 100 cow suede upper with tie, Colorful taped trim, 50 acrylic/50 wool faux Sherpa lining, Durable TPR Sole, MUK LUKS moccasin slipper, Wipe clean with damp cloth, Multiple color choices""}]",,44.94,0,1,1,1,1,https://i5.walmartimages.com/asr/f2228ead-2674-43a8-ae7f-a30c8aca0a8e_1.191467470660349c3ade38cf2348f56d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319,https://www.walmart.com/ip/41271319"
66,Muk Luks Womens Jane Suede Moccasin,MUK LUKS,"Shoes,Women,Slippers","[{""dateSeen"":[""2017-01-17T19:01:16Z""],""sourceURLs"":[""https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319"",""https://www.walmart.com/ip/41271319""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. This pretty MUK LUKS Womens Jane Suede Moccasin keeps your foot fashionable and toasty warm. Gently tug the top tie and knot it in a bow for a snug fit. The moccasin for women is designed with a durable, velvety 100 percent cow suede upper. A colorful taped trim complements the slipper's stitching. Luxuriate in the acrylic and wool faux Sherpa lining. The durable TPR sole on this moccasin for women offers good traction. The slipper comes in multiple color options. Simply wipe the exterior with a damp cloth to clean, avoid bleach and lay it flat to dry. This MUK LUKS moccasin style is a lovely new offering from the popular company.MUK LUKS Womens Jane Suede Moccasin: Fashionable, Comfortable, 100 cow suede upper with tie, Colorful taped trim, 50 acrylic/50 wool faux Sherpa lining, Durable TPR Sole, MUK LUKS moccasin slipper, Wipe clean with damp cloth, Multiple color choices""}]",,47,1,0,1,1,0,https://i5.walmartimages.com/asr/f2228ead-2674-43a8-ae7f-a30c8aca0a8e_1.191467470660349c3ade38cf2348f56d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319,https://www.walmart.com/ip/41271319"
67,Muk Luks Womens Jane Suede Moccasin,MUK LUKS,"Shoes,Women,Slippers","[{""dateSeen"":[""2017-01-17T19:01:16Z""],""sourceURLs"":[""https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319"",""https://www.walmart.com/ip/41271319""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. This pretty MUK LUKS Womens Jane Suede Moccasin keeps your foot fashionable and toasty warm. Gently tug the top tie and knot it in a bow for a snug fit. The moccasin for women is designed with a durable, velvety 100 percent cow suede upper. A colorful taped trim complements the slipper's stitching. Luxuriate in the acrylic and wool faux Sherpa lining. The durable TPR sole on this moccasin for women offers good traction. The slipper comes in multiple color options. Simply wipe the exterior with a damp cloth to clean, avoid bleach and lay it flat to dry. This MUK LUKS moccasin style is a lovely new offering from the popular company.MUK LUKS Womens Jane Suede Moccasin: Fashionable, Comfortable, 100 cow suede upper with tie, Colorful taped trim, 50 acrylic/50 wool faux Sherpa lining, Durable TPR Sole, MUK LUKS moccasin slipper, Wipe clean with damp cloth, Multiple color choices""}]",,35.6,1,1,1,0,1,https://i5.walmartimages.com/asr/f2228ead-2674-43a8-ae7f-a30c8aca0a8e_1.191467470660349c3ade38cf2348f56d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319,https://www.walmart.com/ip/41271319"
68,Muk Luks Womens Jane Suede Moccasin,MUK LUKS,"Shoes,Women,Slippers","[{""dateSeen"":[""2017-01-17T19:01:16Z""],""sourceURLs"":[""https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319"",""https://www.walmart.com/ip/41271319""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. This pretty MUK LUKS Womens Jane Suede Moccasin keeps your foot fashionable and toasty warm. Gently tug the top tie and knot it in a bow for a snug fit. The moccasin for women is designed with a durable, velvety 100 percent cow suede upper. A colorful taped trim complements the slipper's stitching. Luxuriate in the acrylic and wool faux Sherpa lining. The durable TPR sole on this moccasin for women offers good traction. The slipper comes in multiple color options. Simply wipe the exterior with a damp cloth to clean, avoid bleach and lay it flat to dry. This MUK LUKS moccasin style is a lovely new offering from the popular company.MUK LUKS Womens Jane Suede Moccasin: Fashionable, Comfortable, 100 cow suede upper with tie, Colorful taped trim, 50 acrylic/50 wool faux Sherpa lining, Durable TPR Sole, MUK LUKS moccasin slipper, Wipe clean with damp cloth, Multiple color choices""}]",,49.99,1,0,0,1,1,https://i5.walmartimages.com/asr/f2228ead-2674-43a8-ae7f-a30c8aca0a8e_1.191467470660349c3ade38cf2348f56d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,"https://www.walmart.com/ip/MUK-LUKS-Womens-Jane-Suede-Moccasin/41271319,https://www.walmart.com/ip/41271319"
69,Isotoner  Women's Brushed Sweater Knit Clog Slippers,Isotoner,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-11-10T09:16:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Women's Brushed Sweater Knit Clog Slippers. Closed toe slip on clog style. Made of 100% Synthetic. Machine wash. Fabric Care Instructions: Machine Wash Made of 100% Synthetic, Closed toe slip on clog style, Plaid pattern insole with faux fur over top edge, Shock resistant enhanced heel cushion, Slip resistant indoor/outdoor sole, Machine washable""}]",,19.81,2,1,1,0,1,https://i5.walmartimages.com/asr/f32b332d-3032-4329-9219-95778435b800_1.56d2578a97cdc5a60c1b0f4cd7e1b1df.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908
70,Isotoner  Women's Brushed Sweater Knit Clog Slippers,Isotoner,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-11-10T09:16:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Women's Brushed Sweater Knit Clog Slippers. Closed toe slip on clog style. Made of 100% Synthetic. Machine wash. Fabric Care Instructions: Machine Wash Made of 100% Synthetic, Closed toe slip on clog style, Plaid pattern insole with faux fur over top edge, Shock resistant enhanced heel cushion, Slip resistant indoor/outdoor sole, Machine washable""}]",,19.74,3,1,1,0,0,https://i5.walmartimages.com/asr/f32b332d-3032-4329-9219-95778435b800_1.56d2578a97cdc5a60c1b0f4cd7e1b1df.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908
71,Isotoner  Women's Brushed Sweater Knit Clog Slippers,Isotoner,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-11-10T09:16:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Women's Brushed Sweater Knit Clog Slippers. Closed toe slip on clog style. Made of 100% Synthetic. Machine wash. Fabric Care Instructions: Machine Wash Made of 100% Synthetic, Closed toe slip on clog style, Plaid pattern insole with faux fur over top edge, Shock resistant enhanced heel cushion, Slip resistant indoor/outdoor sole, Machine washable""}]",,26,1,0,0,1,1,https://i5.walmartimages.com/asr/f32b332d-3032-4329-9219-95778435b800_1.56d2578a97cdc5a60c1b0f4cd7e1b1df.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908
72,Isotoner  Women's Brushed Sweater Knit Clog Slippers,Isotoner,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-11-10T09:16:01Z""],""sourceURLs"":[""https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Women's Brushed Sweater Knit Clog Slippers. Closed toe slip on clog style. Made of 100% Synthetic. Machine wash. Fabric Care Instructions: Machine Wash Made of 100% Synthetic, Closed toe slip on clog style, Plaid pattern insole with faux fur over top edge, Shock resistant enhanced heel cushion, Slip resistant indoor/outdoor sole, Machine washable""}]",,19.72,1,1,1,0,0,https://i5.walmartimages.com/asr/f32b332d-3032-4329-9219-95778435b800_1.56d2578a97cdc5a60c1b0f4cd7e1b1df.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.walmart.com/ip/Isotoner-Womens-Brushed-Sweater-Knit-Clog-Slippers/181681908
73,Easycomforts   Easy Comforts Style Memory Foam Slippers,EASYCOMFORTS,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-01T16:38:56Z""],""sourceURLs"":[""http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506""],""value"":""The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Overview Easy Comforts Style memory foam slippers cushion every step in style! These super-comfy memory foam slippers have a removable insole and a non-slip indoor/outdoor outsole. Polyester upper/cotton lining is spot clean. Imported. Memory foam slippersfor women and men. |||Size Chart""}]",,22.79,1,0,0,1,1,https://i5.walmartimages.com/asr/d86a8933-4811-4029-b8b5-740714c4434a_1.7af281a4101c9fa6c98a756e865e8494.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506
74,Easycomforts   Easy Comforts Style Memory Foam Slippers,EASYCOMFORTS,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-01T16:38:56Z""],""sourceURLs"":[""http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506""],""value"":""The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Overview Easy Comforts Style memory foam slippers cushion every step in style! These super-comfy memory foam slippers have a removable insole and a non-slip indoor/outdoor outsole. Polyester upper/cotton lining is spot clean. Imported. Memory foam slippersfor women and men. |||Size Chart""}]",,18.99,1,1,1,0,0,https://i5.walmartimages.com/asr/d86a8933-4811-4029-b8b5-740714c4434a_1.7af281a4101c9fa6c98a756e865e8494.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506
75,Easycomforts   Easy Comforts Style Memory Foam Slippers,EASYCOMFORTS,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-01T16:38:56Z""],""sourceURLs"":[""http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506""],""value"":""The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Overview Easy Comforts Style memory foam slippers cushion every step in style! These super-comfy memory foam slippers have a removable insole and a non-slip indoor/outdoor outsole. Polyester upper/cotton lining is spot clean. Imported. Memory foam slippersfor women and men. |||Size Chart""}]",,14.99,1,1,2,0,0,https://i5.walmartimages.com/asr/d86a8933-4811-4029-b8b5-740714c4434a_1.7af281a4101c9fa6c98a756e865e8494.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506
76,Easycomforts   Easy Comforts Style Memory Foam Slippers,EASYCOMFORTS,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-01T16:38:56Z""],""sourceURLs"":[""http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506""],""value"":""The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. The EasyComforts MED Pink Easy Comforts Style Memory Foam Slippers cushion your feet with every step you take. They are super comfy and stylish. The pair features removable insoles and non-slip outsoles for indoors and outdoors. These women's memory foam slippers can be used by men too. Overview Easy Comforts Style memory foam slippers cushion every step in style! These super-comfy memory foam slippers have a removable insole and a non-slip indoor/outdoor outsole. Polyester upper/cotton lining is spot clean. Imported. Memory foam slippersfor women and men. |||Size Chart""}]",,20.98,1,0,1,1,0,https://i5.walmartimages.com/asr/d86a8933-4811-4029-b8b5-740714c4434a_1.7af281a4101c9fa6c98a756e865e8494.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://www.walmart.com/ip/EasyComforts-MED-Pink-Easy-Comforts-Style-Memory-Foam-Slippers/39878506
77,Miles Kimball   Adjustable Memory Foam Slippers,Miles Kimball,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-07T00:17:03Z""],""sourceURLs"":[""http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"",""https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Adjustable Memory Foam Slippers by Miles KimballDescription For the ultimate custom fit, these adjustable memory foam slippers adjust on the sides and the back, as memory foam insoles mold to feet, cradling each step in comfort. Adjust slippers to relieve pressure and swelling from arthritis or diabetes, corns, bunions and more. Micro suede uppers with soft 100% polyester fleece lining and sturdy rubber soles for flexibility and traction, indoors or out. Navy. Unisex fit. Imported.|||Size Chart""}]",,25.19,0,0,1,1,0,"https://i5.walmartimages.com/asr/c6f200e6-8454-458d-bb59-2ff87a5b296b_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/64754700-98f3-488b-a315-71dcf8f3b161_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/909485d2-3e2b-412e-83b1-3463af401b6d_1.7a933fc79d3fe46bb9e928720513c4fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF","https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949,http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"
78,Miles Kimball   Adjustable Memory Foam Slippers,Miles Kimball,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-07T00:17:03Z""],""sourceURLs"":[""http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"",""https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Adjustable Memory Foam Slippers by Miles KimballDescription For the ultimate custom fit, these adjustable memory foam slippers adjust on the sides and the back, as memory foam insoles mold to feet, cradling each step in comfort. Adjust slippers to relieve pressure and swelling from arthritis or diabetes, corns, bunions and more. Micro suede uppers with soft 100% polyester fleece lining and sturdy rubber soles for flexibility and traction, indoors or out. Navy. Unisex fit. Imported.|||Size Chart""}]",,14.41,1,1,2,0,1,"https://i5.walmartimages.com/asr/c6f200e6-8454-458d-bb59-2ff87a5b296b_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/64754700-98f3-488b-a315-71dcf8f3b161_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/909485d2-3e2b-412e-83b1-3463af401b6d_1.7a933fc79d3fe46bb9e928720513c4fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF","https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949,http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"
79,Miles Kimball   Adjustable Memory Foam Slippers,Miles Kimball,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-08-07T00:17:03Z""],""sourceURLs"":[""http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"",""https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Adjustable Memory Foam Slippers by Miles KimballDescription For the ultimate custom fit, these adjustable memory foam slippers adjust on the sides and the back, as memory foam insoles mold to feet, cradling each step in comfort. Adjust slippers to relieve pressure and swelling from arthritis or diabetes, corns, bunions and more. Micro suede uppers with soft 100% polyester fleece lining and sturdy rubber soles for flexibility and traction, indoors or out. Navy. Unisex fit. Imported.|||Size Chart""}]",,16.99,1,1,2,1,1,"https://i5.walmartimages.com/asr/c6f200e6-8454-458d-bb59-2ff87a5b296b_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/64754700-98f3-488b-a315-71dcf8f3b161_1.30332988d661d4a80a71e6211b65002d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/909485d2-3e2b-412e-83b1-3463af401b6d_1.7a933fc79d3fe46bb9e928720513c4fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF","https://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949,http://www.walmart.com/ip/Miles-Kimball-MED-Navy-Blue-Adjustable-Memory-Foam-Slippers/43203949"
80,Bedroom Athletics Bale Slippers Men  Round Toe Canvas Black Slipper,Bedroom Athletics,"Shoes,Women,Slippers","[{""dateSeen"":[""2016-11-11T09:50:23Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Bale Slippers Width - Medium (D, M) True Color - Black/White Upper Material - Textile Outsole Material - Man-Made Heel Height - 0.5 Inches ps7035383""},{""dateSeen"":[""2016-10-05T22:27:15Z""],""sourceURLs"":[""https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905""],""value"":""Important Made in USA Origin Disclaimer: For certain items sold by Walmart on Walmart.com, the displayed country of origin information may not be accurate or consistent with manufacturer information. For updated, accurate country of origin data, it is recommended that you rely on product packaging or manufacturer information. Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches Brand & Style - Bedroom Athletics Flannel Fleece Mule Slippers Width - Medium (B, M) True Color - Black/White Upper Material - Artificial Fur Outsole Material - Thermo Plastic Rubber Heel Height - 0.5 Inches ps7017579""}]",,40,1,0,0,1,0,"https://i5.walmartimages.com/asr/5daed6f8-86b4-4954-bf0e-b3cc1142221e_1.120645ffb3cfb9f703f6f4125c170a29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a9ab468a-4887-4cba-a768-fd3a261e52f2_1.f2f2cde9b63c8991758d3be51795be97.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF","https://www.walmart.com/ip/Bedroom-Athletics-Bale-Slippers-Men-Round-Toe-Canvas-Black-Slipper/123262422,https://www.walmart.com/ip/Bedroom-Athletics-Flannel-Fleece-Mule-Slippers-Women-Synthetic-Black-Slipper/122198905"
